productId,avg_rating,avg_sentiment_amazon,avg_sentiment_imdb_es,avg_sentiment_acl,n_reviews
B000BTPVAY,4.666666666666667,1.0,0.7777777777777778,0.7777777777777778,9
B000BUBETU,5.0,1.0,1.0,1.0,1
B000CCD1X4,4.588235294117647,0.9411764705882353,1.0,1.0,17
B000CCD1XE,4.0,1.0,1.0,1.0,1
B000CCD1XO,2.0,0.3333333333333333,0.0,0.0,3
B000CCD1XY,3.7857142857142856,0.8571428571428571,0.7142857142857143,0.7142857142857143,14
B000CDSS86,3.533333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,30
B000CEXFBU,4.647058823529412,0.9705882352941176,0.9117647058823529,0.9117647058823529,34
B000CIWXT6,3.75,0.875,0.875,0.875,8
B000CIWXTG,3.6666666666666665,1.0,1.0,1.0,3
B000CNET20,3.0,1.0,1.0,1.0,1
B000CNET2A,3.2,0.8,0.4,0.4,5
B000CNET2K,4.0,1.0,0.0,0.0,1
B000CQQI9E,4.7,1.0,0.95,0.95,20
B000CQQI9O,3.8095238095238093,0.7619047619047619,0.6666666666666666,0.6666666666666666,21
B000CSNCI2,4.411764705882353,0.9411764705882353,0.6470588235294118,0.6470588235294118,17
B000CZ0PVM,4.0,1.0,1.0,1.0,1
B000E33VZ4,4.690721649484536,0.979381443298969,0.9175257731958762,0.9175257731958762,97
B000EF817U,4.333333333333333,1.0,0.6666666666666666,0.6666666666666666,3
B000EMGIWI,3.0,0.5,0.5,0.5,2
B000EOU4N0,4.0,1.0,0.75,0.75,4
B000EOU4NA,1.0,0.0,0.0,0.0,1
B000EQ5V86,1.9689119170984455,0.2849740932642487,0.05181347150259067,0.05181347150259067,193
B000EQ5V8G,1.9689119170984455,0.2849740932642487,0.05181347150259067,0.05181347150259067,193
B000EXDRVM,4.894736842105263,1.0,0.8947368421052632,0.8947368421052632,19
B000F0UTW4,5.0,1.0,1.0,1.0,1
B000F0UUOG,5.0,1.0,1.0,1.0,1
B000F6ZPKY,4.818181818181818,1.0,1.0,1.0,11
B000F8O3PU,3.4,1.0,0.6,0.6,5
B000F9RBAS,5.0,1.0,1.0,1.0,1
B000F9RL9E,4.0,1.0,0.5,0.5,2
B000F9RL9O,4.672413793103448,1.0,0.9137931034482759,0.9137931034482759,58
B000F9RL9Y,4.181818181818182,0.9090909090909091,0.7272727272727273,0.7272727272727273,11
B000FDEV02,3.7,0.7,0.6,0.6,10
B000FDEV0W,5.0,1.0,1.0,1.0,1
B000FEBWF8,4.333333333333333,1.0,1.0,1.0,3
B000FEBWFS,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,3
B000FNNI3I,4.5,1.0,1.0,1.0,2
B000FOR9XM,4.5,1.0,1.0,1.0,2
B000FOR9XW,4.25,0.75,0.75,0.75,4
B000FP2PE4,4.0,0.75,0.75,0.75,4
B000FP2PEE,4.333333333333333,0.8333333333333334,1.0,1.0,6
B000FUF758,2.7142857142857144,0.7142857142857143,0.14285714285714285,0.14285714285714285,7
B000FVQLQQ,4.336477987421383,0.9119496855345912,0.8773584905660378,0.8773584905660378,318
B000G75B2E,3.888888888888889,0.7777777777777778,0.7777777777777778,0.7777777777777778,18
B000GAKJXM,4.0,1.0,1.0,1.0,1
B000GALHPQ,5.0,1.0,0.0,0.0,1
B000GB5M5Q,3.25,0.75,0.5,0.5,4
